RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,RecipeCategory,Keywords,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings
7171,Saucy Pork Chops,55578,Chill,PT2H,PT15M,PT2H15M,2000-03-06T16:23:00Z,Make and share this Saucy Pork Chops recipe from Food.com.,Pork,"c(""Meat"", ""German"", ""European"", ""Very Low Carbs"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",374.5,18.1,6.0,137.3,305.9,1.8,0.4,0.5,41.5,6.0
7172,Old Time Cornbread,123897,Vnut-Beyond Redempt,,PT10M,PT10M,2000-03-06T16:24:00Z,Make and share this Old Time Cornbread recipe from Food.com.,Breads,"c(""< 15 Mins"", ""Oven"", ""Easy"")",293.0,9.9,3.5,79.0,643.6,42.4,2.8,3.3,8.8,6.0
7173,Miniature French Breakfast Muffin Puffs,11297,Jen T,PT15M,PT10M,PT25M,2000-03-06T16:24:00Z,"I adopted this recipe in August and have just made them today, 12 November 2005.  They are easy to make and very easy to eat:)
I have re-listed the ingredients to make it even easier to follow. I used a mix of butter &amp; light flora table spread for the butter/shortening mix. I guess you could use all butter or all shortening if you prefer. I made 24 mini and 6 regular from the mixture. The original recipe said it made 48 mini but I am guessing that it would only make 36 so have added that in the 'makes' note.",Breads,"c(""Breakfast"", ""European"", ""< 30 Mins"", ""Oven"")",76.8,3.9,1.7,10.9,63.2,9.8,0.2,5.6,0.8,
7174,Irish Bread,67395,Dannygirl,,PT0S,PT1H,2000-03-06T16:24:00Z,Make and share this Irish Bread recipe from Food.com.,Breads,"c(""European"", ""St. Patrick's Day"", ""< 60 Mins"", ""Oven"")",3080.9,114.7,67.5,701.2,2424.6,468.2,13.8,187.4,58.3,1.0
7175,Cheese Souffle,174711,Queen Dragon Mom,,PT0S,PT45M,2000-03-06T16:24:00Z,Make and share this Cheese Souffle recipe from Food.com.,Cheese,"c(""< 60 Mins"", ""Oven"")",267.8,17.6,9.9,201.5,517.4,15.0,0.1,0.4,12.1,4.0
7176,Yule Log,34879,Barefoot Beachcomber,,PT0S,PT4H,2000-03-06T16:24:00Z,Make and share this Yule Log recipe from Food.com.,High Protein,"c(""High In..."", ""Christmas"", ""Weeknight"", ""Refrigerator"", ""< 4 Hours"", ""Easy"")",3015.6,262.2,146.6,624.5,8012.7,46.8,6.4,14.8,129.9,1.0
7177,Fruited Cheese Log,47510,Dreamgoddess,,PT0S,PT0S,2000-03-06T16:24:00Z,This is one of the Zaar recipes that I adopted.  I hope to prepare this one soon and will post any modifications that I make to the recipe.,Cheese,"c(""Fruit"", ""Weeknight"", ""< 15 Mins"")",3289.6,217.7,136.7,654.5,3143.4,143.4,11.4,106.7,134.1,1.0
7178,Bay Head Cream Cheese Spread,47510,Dreamgoddess,,PT0S,PT0S,2000-03-06T16:24:00Z,This is one of the Zaar recipes that I adopted.  I hope to prepare this one soon and will post any modifications that I make to the recipe.,Spreads,"c(""Cheese"", ""Very Low Carbs"", ""< 15 Mins"", ""Easy"")",791.5,79.1,49.8,249.5,671.3,6.0,0.0,0.5,17.1,1.0
7179,Puffy Cheese Bake,125579,GrandmaIsCooking,PT1H,PT10M,PT1H10M,2000-03-06T16:24:00Z,Make and share this Puffy Cheese Bake recipe from Food.com.,Cheese,"c(""Weeknight"", ""Oven"", ""< 4 Hours"")",184.5,10.7,5.8,93.5,525.6,15.8,0.7,1.2,6.4,8.0
7180,The Easiest Souffle,34879,Barefoot Beachcomber,PT1H,PT5M,PT1H5M,2000-03-06T16:24:00Z,Make and share this The Easiest Souffle recipe from Food.com.,< 60 Mins,"c(""Oven"", ""Small Appliance"", ""< 4 Hours"")",546.3,30.3,16.7,288.1,1488.9,38.4,1.5,3.4,29.2,4.0
7181,Cream Cheese Sauce,157425,lauralie41,,PT0S,PT0S,2000-03-06T16:24:00Z,Make and share this Cream Cheese Sauce recipe from Food.com.,Cheese,"c(""Very Low Carbs"", ""< 15 Mins"", ""Easy"")",791.5,79.1,49.8,249.5,671.3,6.0,0.0,0.5,17.1,1.0
7182,Kapernschnitzel (Veal Cutlets With Capers),58104,Rita1652,PT9M,PT15M,PT24M,2000-03-06T16:24:00Z,Make and share this Kapernschnitzel (Veal Cutlets With Capers) recipe from Food.com.,Veal,"c(""Meat"", ""German"", ""European"", ""Very Low Carbs"", ""< 30 Mins"")",321.5,16.1,5.8,144.0,875.0,5.2,1.0,0.6,34.9,4.0
7183,Beef Stroganoff III,87236,truebrit,,PT0S,PT0S,2000-03-06T16:24:00Z,Make and share this Beef Stroganoff III recipe from Food.com.,Vegetable,"c(""Meat"", ""Hungarian"", ""Russian"", ""European"", ""< 15 Mins"")",185.6,15.3,8.9,39.9,649.9,9.8,0.9,6.0,3.9,6.0
7184,Addicting Pork Chops & Rice,34879,Barefoot Beachcomber,PT1H,PT10M,PT1H10M,2000-03-06T16:24:00Z,Make and share this Addicting Pork Chops & Rice recipe from Food.com.,Pork,"c(""Rice"", ""Meat"", ""Oven"", ""< 4 Hours"")",637.2,29.4,7.9,137.3,1217.7,43.7,0.7,1.1,45.6,4.0
7185,Beef in Red Wine,35635,_Pixie_,,PT0S,PT3H,2000-03-06T16:24:00Z,Make and share this Beef in Red Wine recipe from Food.com.,Meat,"c(""Weeknight"", ""Oven"", ""< 4 Hours"")",156.0,3.4,0.5,0.0,631.4,16.2,4.3,4.7,4.4,10.0
7186,Tamale Pie,125388,Ginny Sue,PT30M,PT15M,PT45M,2000-03-06T16:24:00Z,"I adopted this recipe in the February 2005 Recipe Adoption.  I have updated this recipe to add can sizes, and to simplify and clarify the instructions.  This is definitely not gourmet food, but I was pleasantly suprised.  It's a tasty, filling casserole.  DH and I both enjoyed it.  I had never eaten canned tamales before and was prepared to hate them.  Again, I was suprised - the taste and texture was fairly comparable to a real tamale.",Vegetable,"c(""Meat"", ""Mexican"", ""< 60 Mins"", ""Oven"")",894.5,47.3,22.3,169.5,2255.7,66.1,11.8,9.2,54.2,4.0
7187,Hunter's Stew Dish for Royalty,115621,glitter,PT2H15M,PT10M,PT2H25M,2000-03-06T16:24:00Z,Make and share this Hunter's Stew Dish for Royalty recipe from Food.com.,Stew,"c(""Pork"", ""Potato"", ""Vegetable"", ""Meat"", ""Weeknight"", ""< 4 Hours"")",602.7,38.4,14.9,53.8,1230.2,54.0,11.5,11.5,13.7,6.0
7188,Dutch Meatloaf,35635,_Pixie_,,PT0S,PT1H15M,2000-03-06T16:24:00Z,Make and share this Dutch Meatloaf recipe from Food.com.,Meat,"c(""Dutch"", ""European"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",120.4,2.0,0.5,31.0,991.4,21.6,1.7,5.7,4.3,6.0
7189,Braised Beef,39636,Chrissyo,,PT0S,PT2H3M,2000-03-06T16:24:00Z,Make and share this Braised Beef recipe from Food.com.,Meat,"c(""Very Low Carbs"", ""Weeknight"", ""< 4 Hours"")",697.6,49.4,17.5,161.9,2689.9,10.5,0.4,4.7,47.9,4.0
7190,Beef with Wine and Mushroom Sauce,53959,looneytunesfan,,PT0S,PT3H,2000-03-06T16:24:00Z,Make and share this Beef with Wine and Mushroom Sauce recipe from Food.com.,Meat,"c(""Very Low Carbs"", ""Weeknight"", ""< 4 Hours"", ""Easy"")",445.6,32.0,12.9,111.4,330.4,2.9,0.0,0.8,30.0,10.0
7191,Yorkshire Pudding III,123897,Vnut-Beyond Redempt,,PT0S,PT0S,2000-03-06T16:24:00Z,This is an adopted recipe. I shall be trying it out and then post any additional information if needs be. Feel free to try it out first and share your comments!,European,"c(""Weeknight"", ""< 15 Mins"", ""Oven"", ""Easy"")",530.2,18.7,8.1,225.4,149.4,71.9,2.5,0.6,16.0,2.0
7192,Snickerdoodles II,193853,MirandaLee,,PT0S,PT11M,2000-03-06T16:24:00Z,Make and share this Snickerdoodles II recipe from Food.com.,Drop Cookies,"c(""Dessert"", ""Cookie & Brownie"", ""Kid Friendly"", ""< 15 Mins"", ""Oven"")",92.9,4.0,2.3,15.9,57.0,12.9,0.8,5.8,1.7,
7194,Eggs Baked in Sour Cream,34879,Barefoot Beachcomber,,PT0S,PT20M,2000-03-06T16:24:00Z,Make and share this Eggs Baked in Sour Cream recipe from Food.com.,< 30 Mins,"c(""Oven"", ""Easy"")",480.6,40.8,22.9,392.0,338.9,14.6,0.6,1.6,14.5,4.0
7195,Oven Style Scotch Eggs,155675,Fofi4667,PT30M,PT15M,PT45M,2000-03-06T16:24:00Z,This is another recipe I adopted from Recipezaar on Feb.14 2005.  I've changed the recipe to make it fabulous.  A delicious treat.  Brings back great childhood memories.  Enjoy!,< 60 Mins,"""Easy""",987.5,64.5,20.1,1739.8,1075.0,25.9,1.2,6.3,69.4,8.0
7196,Chicken Supreme En Vermouth - Adoptee,210188,Nana Lee,PT40M,PT15M,PT55M,2000-03-06T16:24:00Z,Make and share this Chicken Supreme En Vermouth - Adoptee recipe from Food.com.,Poultry,"c(""Meat"", ""< 60 Mins"", ""Oven"")",603.1,43.9,25.7,135.3,977.0,31.0,1.3,3.9,22.4,6.0
7197,Crab Stuffed Chicken Breasts,56680,Dawnab,,PT0S,PT1H,2000-03-06T16:24:00Z,Make and share this Crab Stuffed Chicken Breasts recipe from Food.com.,Chicken Breast,"c(""Crab"", ""Chicken"", ""Poultry"", ""Meat"", ""< 60 Mins"", ""Oven"")",409.9,23.1,9.8,135.5,478.4,5.7,0.5,1.0,40.7,6.0
7198,Poached Chicken Breasts,123897,Vnut-Beyond Redempt,PT15M,PT5M,PT20M,2000-03-06T16:24:00Z,This is an adopted recipe from the Adoption Drive of Feb 2005.  I hope you will try it out and like it! Please share your comments. Thanks.,Chicken Breast,"c(""Chicken"", ""Poultry"", ""Meat"", ""Very Low Carbs"", ""Low Protein"", ""Low Cholesterol"", ""< 30 Mins"", ""Easy"")",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7199,Chicken Pie,293001,tweetyfan,,PT0S,PT1H,2000-03-06T16:24:00Z,Make and share this Chicken Pie recipe from Food.com.,Chicken,"c(""Poultry"", ""Meat"", ""< 60 Mins"", ""Oven"")",84.6,4.0,1.2,141.0,1141.5,4.9,0.5,1.1,6.5,6.0
7200,Chicken and Beef,49163,Ann Marie F,,PT0S,PT0S,2000-03-06T16:24:00Z,Make and share this Chicken and Beef recipe from Food.com.,Chicken Breast,"c(""Chicken"", ""Poultry"", ""Meat"", ""Weeknight"", ""< 15 Mins"", ""Oven"")",419.1,24.5,8.9,127.9,1390.1,7.1,0.0,1.9,41.2,4.0
7201,Wild Goose,121690,echo echo,,PT0S,PT0S,2000-03-06T16:24:00Z,"This is a recipe that I adopted in the Recipezaar restaurant give-away of Feb 2005. Just want to warn that I have not yet made this recipe and therefore cannot yet vouch for it, although I chose it because it appeared to me that it has potential to be tasty and interesting. I plan on eventually cooking this and, if needed, will post any changes I think are called for.",Goose,"c(""Poultry"", ""Apple"", ""Fruit"", ""Meat"", ""Weeknight"", ""< 15 Mins"", ""Oven"")",5459.8,347.7,109.0,1419.6,5368.2,107.2,16.9,56.9,412.7,1.0
7202,Chicken in a Pot,56112,Jellyqueen,,PT0S,PT1H,2000-03-06T16:24:00Z,Make and share this Chicken in a Pot recipe from Food.com.,Whole Chicken,"c(""Chicken"", ""Poultry"", ""Meat"", ""Very Low Carbs"", ""< 60 Mins"")",384.6,30.6,6.8,85.0,372.5,2.5,0.5,1.1,21.4,8.0
7204,Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry),107635,rangapeach,,PT0S,PT0S,2000-03-06T16:24:00Z,Make and share this Kalbsshnitzel in Currysosse (Veal Steaks / Lemon & Curry) recipe from Food.com.,Veal,"c(""Meat"", ""German"", ""European"", ""< 15 Mins"")",288.3,18.7,4.9,95.3,458.4,6.7,1.4,2.5,23.4,4.0
7205,Mediterranean Chicken,123897,Vnut-Beyond Redempt,PT45M,PT10M,PT55M,2000-03-06T16:24:00Z,This is one of my adopted recipes from the Great Adoption of Feb 2005. The amounts for the coating and seasoning ingredients are just right so feel free to up the amounts if you want to have more coating.,Whole Chicken,"c(""Chicken"", ""Poultry"", ""Meat"", ""European"", ""High Protein"", ""High In..."", ""< 60 Mins"", ""Oven"")",582.2,41.8,17.1,170.9,1074.8,10.8,0.8,1.2,38.9,4.0
7206,French - Style Pot Roasted Rock Cornish Game Hens,148316,- Carla -,PT45M,PT25M,PT1H10M,2000-03-06T16:24:00Z,An incredibly simple dish that looks and tastes extra special.  From &quot;The Cooks Encyclopedia of Chicken&quot; - A&quot;must have for every cookbook shelf.,Poultry,"c(""Meat"", ""European"", ""Christmas"", ""Oven"", ""< 4 Hours"", ""Easy"")",828.5,37.7,13.0,195.7,419.1,74.7,9.3,8.9,40.9,4.0
7207,Turkey Crunch,34879,Barefoot Beachcomber,PT30M,PT6M,PT36M,2000-03-06T16:24:00Z,"A Zaar adoptee, and have finally tested it!
The only change,  originally the recipe called for 3 cups turkey stuffing and I just couldn't imagine that (plus we never have stuffing left!!), so I made it with 3 cups diced, cooked turkey and it made a great quick meal.",Poultry,"c(""Meat"", ""< 60 Mins"", ""Oven"")",329.9,17.0,5.2,64.0,764.9,18.9,1.3,2.6,25.5,6.0
7208,Old Fashioned  Chicken Salad,34879,Barefoot Beachcomber,PT5M,PT30M,PT35M,2000-03-06T16:24:00Z,Make and share this Old Fashioned  Chicken Salad recipe from Food.com.,Chicken,"c(""Poultry"", ""Meat"", ""< 60 Mins"")",169.0,4.1,0.7,37.2,149.0,31.3,2.9,24.9,5.0,10.0
7209,One Dish Chicken Bake with Vegetables #2,86520,Dorel,PT30M,PT15M,PT45M,2000-03-06T16:24:00Z,This is my adopted recipe Feb 2005. This is very different than the original as it wasn't complete. It's a very tasty dish now. DH and I both had it yesterday and the leftovers today. Just as good warmed up.,Chicken,"c(""Poultry"", ""Meat"", ""< 60 Mins"", ""Oven"")",334.4,18.4,7.4,119.6,748.3,6.5,0.5,0.9,34.5,
7210,Asparagus Strata,51109,Vina7737,,PT0S,PT0S,2000-03-06T16:24:00Z,Make and share this Asparagus Strata recipe from Food.com.,Vegetable,"c(""< 15 Mins"", ""Oven"")",495.3,23.5,12.5,245.9,849.0,43.6,3.7,4.2,28.6,4.0
7211,Sweet-Sour Carrots,56112,Jellyqueen,PT20M,PT10M,PT30M,2000-03-06T16:24:00Z,"This is a recipe that I adopted in the Recipe Adoption.  Per review, it is has a little too much liquid, so I am making a couple of changes to the recipe.  Hope everyone will give it a try!!!  Cook time does not include chill time.  This dish can be eaten either warm or chilled.",Vegetable,"""< 30 Mins""",351.4,18.6,2.4,0.0,642.1,46.6,3.7,40.2,1.8,6.0
7212,Corn Pudding II,22015,Mysterygirl,,PT0S,PT1H,2000-03-06T16:24:00Z,Make and share this Corn Pudding II recipe from Food.com.,Corn,"c(""Vegetable"", ""Healthy"", ""< 60 Mins"", ""Oven"")",961.1,27.9,15.0,395.3,779.0,154.1,1.5,132.5,29.7,4.0
7214,Escalloped Potatoes,125579,GrandmaIsCooking,PT1H,PT15M,PT1H15M,2000-03-06T16:24:00Z,Make and share this Escalloped Potatoes recipe from Food.com.,Potato,"c(""Vegetable"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",165.1,6.1,3.8,17.9,358.0,24.1,2.6,0.9,4.1,8.0
7215,Kalbsschnitzel Mit Joghurt (Veal Steaks with Yogurt),39835,ellie_,,PT0S,PT32M,2000-03-06T16:24:00Z,Make and share this Kalbsschnitzel Mit Joghurt (Veal Steaks with Yogurt) recipe from Food.com.,Veal,"c(""Meat"", ""German"", ""European"", ""< 60 Mins"", ""Oven"")",425.5,22.4,7.2,109.5,445.2,31.1,4.4,21.6,26.6,4.0
7216,Stuffed Summer Squash,64203,Dine  Dish,,PT0S,PT0S,2000-03-06T16:24:00Z,Make and share this Stuffed Summer Squash recipe from Food.com.,Vegetable,"c(""Very Low Carbs"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Summer"", ""< 15 Mins"", ""Oven"")",31.4,0.3,0.1,0.0,3.9,6.6,2.2,4.3,2.4,1.0
7217,Stir Fried Asparagus,123897,Vnut-Beyond Redempt,PT5M,PT5M,PT10M,2000-03-06T16:25:00Z,"I adopted this recipe during the Great Recipe Adoption of Feb 2005.  I haven't tried it out yet. But I shall be trying this recipe soon and once I do, I'll update it with my comments.  Please feel free to do so and post your comments.",Vegetable,"c(""Low Protein"", ""Low Cholesterol"", ""< 15 Mins"")",99.3,7.2,1.0,0.0,78.1,7.4,2.6,2.0,3.6,4.0
7218,Asparagus with Toasted Pine Nuts & Lemon Vinaigrette,53425,Jenny Sanders,,PT0S,PT11M,2000-03-06T16:25:00Z,Make and share this Asparagus with Toasted Pine Nuts & Lemon Vinaigrette recipe from Food.com.,Fruit,"c(""Vegetable"", ""Nuts"", ""Low Protein"", ""Low Cholesterol"", ""< 15 Mins"", ""Steam"")",189.0,18.1,2.2,0.0,307.1,6.0,2.5,1.8,3.7,4.0
7219,Asparagus Won Tons,146310,CoffeeMom,,PT0S,PT0S,2000-03-06T16:25:00Z,Make and share this Asparagus Won Tons recipe from Food.com.,Vegetable,"c(""Chinese"", ""Asian"", ""Low Cholesterol"", ""Healthy"", ""< 15 Mins"", ""Deep Fried"")",165.5,1.2,0.4,3.9,891.6,32.7,2.1,1.3,6.2,4.0
7220,Asparagus Casserole,125579,GrandmaIsCooking,PT35M,PT10M,PT45M,2000-03-06T16:25:00Z,Make and share this Asparagus Casserole recipe from Food.com.,Vegetable,"c(""< 60 Mins"", ""Oven"", ""Easy"")",212.3,15.7,8.7,39.5,599.8,7.0,1.4,2.1,12.2,
7221,Nat's Easy Marinated Asparagus,33443,Nat Da Brat,PT24H,PT2M,PT24H2M,2000-03-06T16:25:00Z,Served cold on leaf lettuce. Great flavour and nice presentaion. Best if marinated overnight (hence the 24 hr cook time).,Vegetable,"c(""Low Protein"", ""Weeknight"", ""Easy"")",194.9,17.3,3.0,1.5,1012.3,9.3,1.5,5.9,2.6,1.0
7222,Stuffed Cabbage Rolls II,35635,_Pixie_,,PT0S,PT35M,2000-03-06T16:25:00Z,Make and share this Stuffed Cabbage Rolls II recipe from Food.com.,Meat,"""< 60 Mins""",1031.2,85.5,34.8,205.4,1539.4,45.3,4.8,11.7,20.2,4.0
7223,Eggplant (Aubergine) Croquettes,39547,Julesong,PT15M,PT10M,PT25M,2000-03-06T16:25:00Z,"An adopted recipe.  I love eggplant, and am looking forward to trying this one out and editing it if necessary.",Vegetable,"""< 30 Mins""",814.0,68.8,14.5,136.8,1343.8,35.7,9.5,7.8,17.4,4.0
7224,Armenian Eggplant (Aubergine) Casserole,39547,Julesong,PT45M,PT10M,PT55M,2000-03-06T16:25:00Z,Make and share this Armenian Eggplant (Aubergine) Casserole recipe from Food.com.,Vegetable,"c(""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""< 60 Mins"", ""Oven"")",187.6,14.0,2.0,0.0,882.6,15.8,6.3,7.8,2.8,4.0
7225,Kalbsschnitzel Mit Feinen Gemusen (Veal Rounds / Vegetables),1533,Dancer,,PT0S,PT0S,2000-03-06T16:25:00Z,Make and share this Kalbsschnitzel Mit Feinen Gemusen (Veal Rounds / Vegetables) recipe from Food.com.,Veal,"c(""Vegetable"", ""Meat"", ""German"", ""European"", ""< 15 Mins"")",118.4,11.7,7.3,30.5,394.6,3.0,1.4,1.5,2.1,4.0
7226,Spinach Quiche,35635,_Pixie_,PT45M,PT15M,PT1H,2000-03-06T16:25:00Z,Make and share this Spinach Quiche recipe from Food.com.,Vegetable,"c(""< 60 Mins"", ""Oven"")",355.8,22.8,10.4,218.6,762.8,21.0,2.6,3.0,17.4,6.0
7227,Boston Baked Beans II,174711,Queen Dragon Mom,,PT0S,PT8H,2000-03-06T16:25:00Z,Make and share this Boston Baked Beans II recipe from Food.com.,Pork,"c(""Beans"", ""Vegetable"", ""Meat"", ""Potluck"", ""Weeknight"", ""Oven"")",756.0,47.6,16.8,48.8,2989.9,64.6,19.9,15.3,18.8,4.0
7228,Springtime Potatoes,56112,Jellyqueen,,PT0S,PT0S,2000-03-06T16:25:00Z,Make and share this Springtime Potatoes recipe from Food.com.,Potato,"c(""Vegetable"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""< 15 Mins"")",190.9,5.9,3.4,14.9,616.8,31.6,4.0,2.8,4.2,4.0
7229,Stuffed Bell Peppers Casserole,35635,_Pixie_,PT25M,PT30M,PT55M,2000-03-06T16:25:00Z,Make and share this Stuffed Bell Peppers Casserole recipe from Food.com.,Vegetable,"c(""Meat"", ""< 60 Mins"", ""Oven"")",1486.4,122.0,50.4,168.6,639.3,75.0,4.9,7.2,21.9,4.0
7230,Sauce Bechamel,174711,Queen Dragon Mom,,PT20M,PT20M,2000-03-06T16:25:00Z,Make and share this Sauce Bechamel recipe from Food.com.,< 30 Mins,"""Easy""",635.3,61.6,38.5,201.3,223.4,12.5,0.1,0.5,10.6,
7231,Spinach,171303,BonnieZ,,PT0S,PT15M,2000-03-06T16:25:00Z,Make and share this Spinach recipe from Food.com.,Vegetable,"""< 15 Mins""",249.3,19.9,8.0,30.5,222.7,16.7,4.2,8.2,6.4,6.0
7232,Beef Consome Rice,86520,Dorel,PT45M,PT15M,PT1H,2000-03-06T16:25:00Z,"This is my adopted recipe.I made this today, Feb 16. I took the salt out of my revised ingredients, as the soups are salty enough, get low sodium soups if availabe. Baked in about 45 minutes. The original called for 1/4 pound butter, I changed that to 1/4 cup and that was plenty. Very good recipe, nice flavor.",Rice,"c(""Vegetable"", ""Meat"", ""Savory"", ""< 60 Mins"")",297.7,11.9,7.4,30.5,300.2,41.7,1.3,1.3,5.5,4.0
7233,Grits Casserole,47510,Dreamgoddess,,PT0S,PT0S,2000-03-06T16:25:00Z,This is one of the Zaar recipes that I adopted.  I hope to prepare this one soon and will post any modifications that I make to the recipe.,Vegetable,"c(""< 15 Mins"", ""Oven"")",389.6,25.6,15.5,131.5,329.9,30.1,1.3,0.3,11.8,6.0
7234,Sour Cream Coffee Cake,87236,truebrit,,PT0S,PT1H15M,2000-03-06T16:25:00Z,Make and share this Sour Cream Coffee Cake recipe from Food.com.,Breads,"c(""Breakfast"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",4348.4,280.9,152.8,1165.7,4104.1,420.4,11.9,261.9,56.8,1.0
7235,Crumb Coffee Cake,35635,_Pixie_,PT1H,PT15M,PT1H15M,2000-03-06T16:25:00Z,"A sweet treat that uses common ingredients. I like to add cinnamon to the crumb topping, but it's good either way.

Margarine or shortening will work instead of butter in this recipe. If you don't have sour milk you can make it by adding 1 tablespoon of lemon juice or vinegar in a measuring cup and filling with milk to the one-cup measurement. Stir and let stand at room temperature for 10 minutes. You'll have sour milk for the recipe.",Breads,"c(""Healthy"", ""Oven"", ""< 4 Hours"")",400.5,11.9,7.2,53.3,151.2,70.2,0.8,48.6,4.5,9.0
7237,Oatmeal Cake and Frosting,125579,GrandmaIsCooking,PT30M,PT20M,PT50M,2000-03-06T16:25:00Z,Make and share this Oatmeal Cake and Frosting recipe from Food.com.,Dessert,"c(""< 60 Mins"", ""For Large Groups"", ""Oven"")",396.4,19.2,11.0,63.9,261.7,54.4,2.1,38.7,4.0,15.0
7238,Applesauce Cake,97901,Zaney1,PT35M,PT10M,PT45M,2000-03-06T16:25:00Z,"Adopted recipe.I made this in a bundt pan, but it only filled it half way so it would probably be better in a loaf pan. The bake time listed is for the bundt pan so adjust accordingly if you use a loaf pan.I think this is best eaten within the first day or two. It seemed to dry out quickly.",Dessert,"c(""Low Protein"", ""Healthy"", ""< 60 Mins"", ""Oven"")",402.7,12.7,7.6,56.9,332.5,70.7,1.8,37.0,4.0,8.0
7239,Spiced Gyngerbrede,123897,Vnut-Beyond Redempt,,PT0S,PT37M,2000-03-06T16:25:00Z,Make and share this Spiced Gyngerbrede recipe from Food.com.,Dessert,"c(""Healthy"", ""< 60 Mins"", ""Oven"")",4215.4,123.0,31.7,634.5,2817.6,693.1,15.4,343.8,57.6,1.0
7240,Date Fruitcake,125579,GrandmaIsCooking,PT1H,PT15M,PT1H15M,2000-03-06T16:25:00Z,Make and share this Date Fruitcake recipe from Food.com.,Dessert,"c(""Fruit"", ""Christmas"", ""For Large Groups"", ""Oven"", ""< 4 Hours"")",398.7,16.0,1.7,42.3,150.2,63.6,4.9,51.6,6.3,20.0
7241,Fluffy Gold Cake,123897,Vnut-Beyond Redempt,PT35M,PT10M,PT45M,2000-03-06T16:25:00Z,This is an adopted recipe. I googled it and found that it needed 1 1/3 cups of sugar and not the original 1/3 cup. I've amended it and will be making it soon.  Please feel free to try it out and let me have the comments.  Thanks.,Dessert,"c(""< 60 Mins"", ""Oven"")",374.8,12.0,3.6,98.7,446.2,62.2,0.6,33.5,5.0,8.0
7242,Mimi's Pound Cake,123897,Vnut-Beyond Redempt,PT50M,PT15M,PT1H5M,2000-03-06T16:25:00Z,This is an adopted recipe. There was a mistake in the ingredient amount which has already been corrected. Please feel free now to try it out!,Dessert,"c(""Oven"", ""< 4 Hours"", ""Easy"")",537.7,26.4,15.6,193.2,208.0,68.8,0.6,42.1,7.0,
